,athlete_id,athlete,country_noc,total_medaille
137910,143678,Gergely Siklósi,HUN,1
30831,31074,Rudolf Degermark,SWE,1
50544,50912,Yury Suzdaltsev,URS,1
67073,67593,Toivo Hyytiäinen,FIN,1
30829,31072,Erik Charpentier,SWE,1
72094,72647,Kokichi Tsuburaya,JPN,1
50546,50914,Aleksandr Chayev,URS,1
30828,31071,Andreas Cervin,SWE,1
116561,118625,Chris Fogt,USA,1
30845,31088,Anders Hylander,SWE,1
30846,31089,Åke Häger,SWE,1
53273,53660,Ognjen Kržić,CRO,1
50532,50900,Sergey Smiryagin,URS,1
30873,31116,Benkt Norelius,SWE,1
30872,31115,Tor Norberg,SWE,1
30871,31114,Erik Norberg,SWE,1
30870,31113,Carl Martin Norberg,SWE,1
30869,31112,Per Nilsson,SWE,1
30868,31111,Bengt Morberg,SWE,1
30867,31110,Osvald Moberg,SWE,1
30866,31109,Axel Ljung,SWE,1
30862,31105,Karl Lindahl,SWE,1
30861,31104,Olle Lanner,SWE,1
30847,31090,Gunnar Höjer,SWE,1
50536,50904,Vitaly Sorokin,URS,1
30859,31102,Boo Kullberg,SWE,1
30856,31099,Sven-Olof Jonsson,SWE,1
30854,31097,Rolf Johnsson,SWE,1
116562,118626,Chris le Bihan,CAN,1
30853,31096,Gustaf Johnsson,SWE,1
30852,31095,Sven Johnson,SWE,1
30850,31093,Johan Jarlén,SWE,1
30849,31092,Axel Janse,SWE,1
30848,31091,Hugo Jahnke,SWE,1
54879,55281,Rumen Aleksandrov,BUL,1
50505,50873,Konstantin Petrov,URS,1
54881,55283,Yordan Bikov,BUL,1
50469,50836,Aleksey Kudryavtsev,EUN,1
116611,118682,Lyndon Rush,CAN,1
66991,67511,Kaisa Parviainen,FIN,1
131640,135060,Aurimas Didžbalis,LTU,1
66995,67515,Heli Rantanen,FIN,1
31042,31285,Benny Bass,USA,1
131648,135068,Soufiane El-Bakkali,MAR,1
103836,105472,Ronald Pognon,FRA,1
131652,135073,Mohammed Rabii,MAR,1
54906,55308,Yordan Mitkov,BUL,1
54904,55306,Sevdalin Minchev,BUL,1
116606,118676,Kim Dong-Hyeon,KOR,1
54902,55304,Sevdalin Marinov,BUL,1
31028,31271,Vladimir Tikhonov,URS,1
50460,50827,Aleksandr Kosenkov,URS,1
31026,31269,Pavel Stolbov,URS,1
31025,31268,Vladimir Shchukin,URS,1
54901,55303,Mladen Kuchev,BUL,1
53278,53665,Renato Vrbičić,CRO,1
116602,118671,Justin Olsen,USA,1
31021,31264,Mikhail Perlman,URS,1
31020,31263,Vladimir Novikov,URS,1
54900,55302,Aleksandar Kraychev,BUL,1
31018,31261,Nikolay Miligulo,URS,1
31050,31293,Emil Beyer,USA,1
31052,31295,John Bissinger,USA,1
31053,31296,Dallas Bixler,USA,1
66979,67499,Tiina Lillak,FIN,1
31089,31332,George Gulack,USA,1
114878,116857,Zina Lunina,BLR,1
31085,31328,Ed Gross,USA,1
103858,105495,Michael Frater,JAM,1
31081,31324,Herman Glass,USA,1
50444,50811,Yury Gromak,URS,1
31079,31322,Jack Galbraith,USA,1
131623,135043,Aurimas Lankas,LTU,1
131624,135044,Edvinas Ramanauskas,LTU,1
31073,31316,Phil Erenberg,USA,1
50447,50814,Vasily Ivanov,EUN,1
50451,50818,Arvydas Juozaitis,URS,1
31070,31313,Trent Dimas,USA,1
31068,31311,Tom Denton,USA,1
53279,53666,Zdeslav Vrdoljak,CRO,1
31062,31305,Frank Cumiskey,USA,1
22358,22530,Lajos Somodi,HUN,1
31059,31302,Tom Connolly,USA,1
31058,31301,Ed Carmichael,USA,1
103846,105482,Asafa Powell,JAM,1
50450,50817,Kharis Yunichev,URS,1
99620,101056,Didier Défago,SUI,1
31017,31260,Edvard Mikayelyan,URS,1
116598,118665,John Jackson,GBR,1
67024,67544,Arvo Askola,FIN,1
31014,31257,Aleksandr Maleyev,URS,1
53276,53663,Ratko Štritof,CRO,1
30989,31232,Volodymyr Shamenko,UKR,1
50496,50864,Gennady Nikolayev,URS,1
30987,31230,Oleh Kosiak,UKR,1
54885,55287,Valentin Hristov,BUL,1
22371,22543,Gábor Totola,HUN,1
30985,31228,Yuriy Yermakov,UKR,1
22372,22544,Jenő Uhlyárik,HUN,1
113720,115651,Anastasiya Fesikova,ROC,1
131664,135086,Goh V Shem,MAS,1
131665,135087,Tan Wee Kiong,MAS,1
30973,31216,Václav Veselý,TCH,1
116581,118647,Erin Pac,USA,1
103822,105458,Mark Lewis-Francis,GBR,1
30967,31210,Ladislav Tikal,TCH,1
53275,53662,Siniša Školneković,CRO,1
30965,31208,Jiří Tabák,TCH,1
54882,55284,Blagoy Blagoev,BUL,1
137949,143717,Rahmat Abdullah,INA,1
67022,67542,Ove Andersen,FIN,1
22376,22548,Béla Zulawszky,HUN,1
30958,31201,Leo Sotorník,TCH,1
131677,135100,Serghei Tarnovschi,MDA,1
50495,50863,Boris Nik'it'ini,URS,1
54886,55288,Stefan Dimitrov,BUL,1
50493,50861,Vladimir Nemshilov,URS,1
50480,50848,Valery Lozik,URS,1
31013,31256,Bohdan Makuts,URS,1
54898,55300,Nedelcho Kolev,BUL,1
22363,22535,László Széchy,HUN,1
31010,31253,Viktor Leontyev,URS,1
22366,22538,Pál Szekeres,HUN,1
31008,31251,Gennady Krysin,URS,1
22367,22539,István Szelei,HUN,1
50477,50845,Dmitry Lepikov,EUN,1
113713,115644,Hisayoshi Sato,JPN,1
31005,31248,Valery Kerdemelidi,URS,1
31004,31247,Valery Karasyov,URS,1
50492,50860,Yury Mukhin,EUN,1
31003,31246,Valery Ilyinykh,URS,1
31002,31245,Lado Gogoladze,URS,1
54893,55295,Ivan Ivanov,BUL,1
50483,50851,Aleksey Markovsky,URS,1
54890,55292,Borislav Gidikov,BUL,1
30998,31241,Iosif Berdiyev,URS,1
30997,31240,Vladimir Belyakov,URS,1
53277,53664,Tino Vegar,CRO,1
30995,31238,Eduard Azaryan,URS,1
50489,50857,Vladimir Mikheyev,URS,1
30827,31070,Hjalmar Cedercrona,SWE,1
30824,31067,Helge Bäckander,SWE,1
31877,32123,Fritz Spengler,GER,1
131875,135312,John Obi Mikel,NGR,1
131877,135314,Muenfuh Sincere,NGR,1
131878,135315,Ndifreke Udo,NGR,1
131879,135316,Oghenekaro Etebo,NGR,1
131880,135317,Okechukwu Azubuike,NGR,1
50650,51018,Sharon Finneran,USA,1
131881,135318,Junior Ajayi,NGR,1
131882,135319,Popoola Saliu,NGR,1
131883,135320,Sadiq Umar,NGR,1
30619,30862,Karl Aas,NOR,1
30618,30861,Alf Aanning,NOR,1
53564,53955,Tom Thould,GBR,1
102781,104375,Frédéric Dufour,FRA,1
30616,30859,Lauritz Wigand-Larsen,NOR,1
30615,30858,Nils Voss,NOR,1
30614,30857,Reidar Tønsberg,NOR,1
30613,30856,Torleif Torkildsen,NOR,1
50651,51019,Carol Fletcher,USA,1
50652,51020,LeLei Fonoimoana,USA,1
22449,22622,Giancarlo Brusati,ITA,1
30611,30854,Gabriel Thorstensen,NOR,1
30610,30853,Olaf Syvertsen,NOR,1
30609,30852,Olav Sundal,NOR,1
30608,30851,Einar Strøm,NOR,1
131876,135313,Kingsley Madu,NGR,1
131874,135311,Imoh Ezekiel,NGR,1
30823,31066,Fabian Biörck,SWE,1
131873,135310,Emmanuel Daniel,NGR,1
103712,105346,Betty Heidler,GER,1
103710,105344,Yunaika Crawford,CUB,1
30674,30917,Pae Gil-Su,PRK,1
67166,67686,Frej Liewendahl,FIN,1
99666,101102,Fabienne Reuteler,SUI,1
50640,51008,Velma Dunn,USA,1
67168,67688,Aarne Lindholm,FIN,1
131836,135273,Boudewijn Röell,NED,1
50641,51009,Becky Dyroen-Lancer,USA,1
67172,67692,Toivo Loukola,FIN,1
131843,135280,Robert Lücken,NED,1
22446,22619,Andrea Borella,ITA,1
131848,135285,Ferry Weertman,NED,1
67183,67703,Martti Marttelin,FIN,1
67188,67708,Hannes Miettinen,FIN,1
22447,22620,Tullio Bozza,ITA,1
103685,105318,Priscilla Lopes-Schliep,CAN,1
50647,51015,Jane Fauntz,USA,1
67197,67717,Pauli Nevala,FIN,1
131870,135307,Abdullahi Shehu,NGR,1
131871,135308,Aminu Umar,NGR,1
131872,135309,Daniel Akpeyi,NGR,1
30631,30874,Jerzy Jokiel,POL,1
30607,30850,Andreas Strand,NOR,1
116512,118568,Olena Pidhrushna,UKR,1
131885,135324,Stanley Amuzie,NGR,1
30605,30848,Wilhelm Steffensen,NOR,1
30579,30822,Petter Martinsen,NOR,1
30577,30820,Tor Lund,NOR,1
114923,116903,Darya Shkurikhina,RUS,1
103682,105315,Joanna Hayes,USA,1
30575,30818,Rolf Lie,NOR,1
67201,67721,Vilho Niittymaa,FIN,1
137895,143663,Vanda Vályi,HUN,1
114924,116904,Nataliya Zuyeva,RUS,1
30573,30816,Alf Lie,NOR,1
22458,22631,Raffaello Caserta,ITA,1
30572,30815,Hans Lem,NOR,1
22459,22633,Massimo Cavaliere,ITA,1
30571,30814,Rolf Lefdahl,NOR,1
30570,30813,Thor Larsen,NOR,1
30569,30812,Trygve Kristoffersen,NOR,1
30568,30811,Knud Knudsen,NOR,1
114650,116615,Jacqui Lawrence,AUS,1
67202,67722,Yrjö Nikkanen,FIN,1
30565,30808,Carl Klæth,NOR,1
30564,30807,Nicolai Kiær,NOR,1
30563,30806,Sigurd Jørgensen,NOR,1
30562,30805,Bjarne Johnsen,NOR,1
30561,30804,Johan Anker Johansen,NOR,1
30580,30823,Per Mathiesen,NOR,1
30581,30824,Anders Moen,NOR,1
30582,30825,Henrik Nilsen,NOR,1
30594,30837,Realf Robach,NOR,1
131886,135326,Usman Muhammed,NGR,1
30603,30846,Harald Smedvik,NOR,1
30602,30845,Sigurd Smebye,NOR,1
30601,30844,John Skrataas,NOR,1
30600,30843,Bjørn Skjærpe,NOR,1
114920,116900,Margarita Aliychuk,RUS,1
30598,30841,Georg Selenius,NOR,1
30597,30840,Øistein Schirmer,NOR,1
54828,55229,Anton Zwerina,AUT,1
30595,30838,Arthur Rydstrøm,NOR,1
30593,30836,Robert Sjursen,NOR,1
114922,116902,Tatyana Gorbunova,RUS,1
30592,30835,Bjarne Pettersen,NOR,1
50656,51024,Mavis Freeman,USA,1
114921,116901,Anna Gavrilenko,RUS,1
30589,30832,Edvin Paulsen,NOR,1
30588,30831,Nils Opdahl,NOR,1
22453,22626,Attilio Calatroni,ITA,1
50659,51027,Agnes Geraghty,USA,1
30586,30829,Oscar Olstad,NOR,1
50660,51028,Marjorie Gestring,USA,1
131887,135327,William Troost-Ekong,NGR,1
50637,51005,Fraze Donnelly,USA,1
50636,51004,Susan Doerr,USA,1
67152,67672,Harri Larva,FIN,1
30767,31010,Ernst Fivian,SUI,1
22425,22598,Giorgio Anglesio,ITA,1
116532,118589,Svetlana Sleptsova,RUS,1
54842,55243,Frans De Haes,BEL,1
50582,50950,Jody Alderson,USA,1
67086,67606,Viljam Johansson,FIN,1
50584,50952,Lynne Allsup,USA,1
114675,116641,Nicole Reinhardt,GER,1
30787,31030,Robert Lucy,SUI,1
67087,67607,Paavo Johansson,FIN,1
50588,50956,Kristen Babb-Sprague,USA,1
30785,31028,Donghua Li,SUI,1
50589,50957,Catie Ball,USA,1
50591,50959,Beth Barr,USA,1
137903,143671,Ádám Varga,HUN,1
50593,50961,Sybil Bauer,USA,1
50598,50966,Suzannah Bianco,USA,1
50602,50970,Molly Botkin,USA,1
22430,22603,Aldo Aureggi,ITA,1
30772,31015,Ernst Gebendinger,SUI,1
53543,53931,Chris Jones,GBR,1
131752,135178,Dorjnyambuugiin Otgondalai,MGL,1
103759,105394,Mizuki Noguchi,JPN,1
114674,116640,Fanny Fischer,GER,1
22424,22597,Antonio Allocchio,ITA,1
30800,31043,Hans Schwarzentruber,SUI,1
113747,115678,Sun Ye,CHN,1
113743,115674,Zhao Jing,CHN,1
54862,55264,Louis Williquet,BEL,1
30822,31065,Per Bertilsson,SWE,1
30821,31064,Carl Bertilsson,SWE,1
53271,53658,Vjekoslav Kobešćak,CRO,1
30820,31063,Bengt Bengtsson,SWE,1
50551,50919,Vladimir Tkachenko,URS,1
30818,31061,Arvid Andersson,SWE,1
30817,31060,Fausto Acke,SWE,1
67075,67595,Arto Härkönen,FIN,1
103773,105409,Constantina Tomescu,ROU,1
50557,50925,Vladimir Vasin,URS,1
54851,55253,Serge Reding,BEL,1
30812,31055,Carl Widmer,SUI,1
30811,31054,Melchior Wezel,SUI,1
67077,67597,Gunnar Höckert,FIN,1
50559,50927,Sergey Zabolotnov,URS,1
53269,53656,Damir Glavan,CRO,1
30807,31050,Jean Tschabold,SUI,1
22422,22595,Toni Albanese,ITA,1
30804,31047,Emil Studer,SUI,1
54853,55255,Florimond Rooms,BEL,1
50563,50931,Robertas Žulpa,URS,1
22432,22605,Guido Balzarini,ITA,1
50605,50973,Betty Brey,USA,1
114909,116888,Angelica Savrayuk,ITA,1
114891,116870,Cai Tongtong,CHN,1
50619,50987,Tammy Cleland,USA,1
67125,67645,Tapio Korjus,FIN,1
67128,67648,Teodor Koskenniemi,FIN,1
103730,105364,Elisa Rigaudo,ITA,1
131799,135227,Abdi Nageeye,NED,1
103727,105361,Olimpiada Ivanova,RUS,1
103726,105360,Athanasia Tsoumeleka,GRE,1
114659,116624,Luuka Jones,NZL,1
67142,67662,Ville Kyrönen,FIN,1
131806,135237,Alexander Brouwer,NED,1
50622,50990,Lynn Colella,USA,1
131808,135240,Robert Meeuwsen,NED,1
30699,30942,Dan Grecu,ROU,1
30698,30941,Marius Gherman,ROU,1
67146,67666,Hugo Lahtinen,FIN,1
50625,50993,Jeanne Collier,USA,1
50626,50994,Carin Cone,USA,1
50629,50997,Marie Corridon,USA,1
131814,135246,Niek Kimmann,NED,1
50630,50998,Candy Costie,USA,1
50635,51003,Deena Deardurff,USA,1
67151,67671,Eeles Landström,FIN,1
30687,30930,Dan Burincă,ROU,1
67120,67640,Antero Kivi,FIN,1
50617,50985,Jennifer Chandler,USA,1
53557,53946,Bill Peacock,GBR,1
114893,116872,Sui Jianshuang,CHN,1
50606,50974,Erika Bricker,USA,1
131757,135183,Tsend-Ochiryn Tsogtbaatar,MGL,1
67098,67618,Matti Järvinen,FIN,1
22434,22607,Roberto Battaglia,ITA,1
114892,116871,Chou Tao,CHN,1
67099,67619,Verner Järvinen,FIN,1
67106,67626,Antti Kalliomäki,FIN,1
30752,30995,Walter Beck,SUI,1
67107,67627,Tapio Kantanen,FIN,1
50607,50975,Alice Bridges,USA,1
30749,30992,Walter Bach,SUI,1
67117,67637,Jorma Kinnunen,FIN,1
67110,67630,Veikko Karvonen,FIN,1
67111,67631,Erkki Kataja,FIN,1
22435,22608,Stefano Bellone,ITA,1
67113,67633,Johan Kemp,FIN,1
50611,50979,Lesley Bush,USA,1
30738,30981,Dmitry Vasilenko,RUS,1
30737,30980,Dmitry Trush,RUS,1
116521,118578,Selina Gasparin,SUI,1
114894,116873,Sun Dan,CHN,1
53553,53942,George Nevinson,GBR,1
31092,31335,Jim Hartung,USA,1
54907,55309,Andon Nikolov,BUL,1
54909,55311,Mincho Pashov,BUL,1
131229,134630,Giovanni Abagnale,ITA,1
53507,53895,Albert Thévenon,FRA,1
104156,105797,Naman Keïta,FRA,1
54995,55397,Wu Shude,CHN,1
31604,31850,Hans Zehetner,AUT,1
31603,31849,Fritz Wurmböck,AUT,1
31602,31848,Poldl Wohlrab,AUT,1
31601,31847,Jaroslav Volak,AUT,1
31600,31846,Hans Tauscher,AUT,1
50295,50662,Denys Sylantiev,UKR,1
54988,55390,Tang Lingsheng,CHN,1
31599,31845,Ludwig Schuberth,AUT,1
22304,22476,István Kausz,HUN,1
31598,31844,Alois Schnabel,AUT,1
31597,31843,Alfred Schmalzer,AUT,1
50303,50670,Irina Aksyonova,URS,1
31596,31842,Walter Reisp,AUT,1
31595,31841,Siegfried Purner,AUT,1
31594,31840,Siegfried Powolny,AUT,1
31593,31839,Anton Perwein,AUT,1
31592,31838,Fritz Maurer,AUT,1
31591,31837,Otto Licha,AUT,1
31590,31836,Josef Krejci,AUT,1
31589,31835,Ferdinand Kiefler,AUT,1
53506,53894,René Tartara,FRA,1
54996,55398,Xiao Jiangang,CHN,1
114876,116855,Alesia Babushkina,BLR,1
131228,134629,Domenico Montrone,ITA,1
31683,31929,Liu Yumei,CHN,1
31682,31928,Liu Liping,CHN,1
116725,118806,Martin Jakš,CZE,1
31680,31926,Li Lan,CHN,1
31677,31923,He Jianping,CHN,1
31676,31922,Gao Xiumin,CHN,1
31673,31919,Chen Zhen,CHN,1
104206,105849,Sony Dwi Kuncoro,INA,1
55000,55402,Ye Huanming,CHN,1
131176,134574,Sagi Muki,ISR,1
54999,55401,Yao Jingyuan,CHN,1
113642,115572,Aleksandr Sukhorukov,RUS,1
131188,134586,Eseosa Desalu,ITA,1
66624,67141,María Vasco,ESP,1
66626,67143,José Manuel Abascal,ESP,1
131203,134602,Manfredi Rizza,ITA,1
104169,105810,Liu Xiang,CHN,1
22299,22471,János Kalmár,HUN,1
131216,134616,Andrea Santarelli,ITA,1
50286,50653,Olena Zhupina,UKR,1
131218,134618,Enrico Garozzo,ITA,1
131219,134619,Marco Fichera,ITA,1
131224,134624,Fabio Basile,ITA,1
31588,31834,Emil Juracka,AUT,1
31587,31833,Hans Houschka,AUT,1
31586,31832,Franz Brunner,AUT,1
50304,50671,Galina Alekseyeva,URS,1
131267,134672,Francesco Di Fulvio,ITA,1
131268,134673,Marco Del Lungo,ITA,1
131269,134674,Michaël Bodegas,ITA,1
131270,134675,Nicholas Presciutti,ITA,1
131271,134676,Frank Chamizo,ITA,1
131278,134683,Fitzroy Dunkley,JAM,1
131280,134686,Javon Francis,JAM,1
131281,134687,Jevaughn Minzie,JAM,1
131283,134690,Nathon Allen,JAM,1
131284,134691,Nickel Ashmeade,JAM,1
131286,134693,Omar McLeod,JAM,1
131287,134694,Peter Matthews,JAM,1
104126,105766,Dmitry Karpov,KAZ,1
131294,134701,Ahmad Abughaush,JOR,1
50314,50681,Nataliya Bystrova,URS,1
131296,134703,Aska Cambridge,JPN,1
131300,134707,Hirooki Arai,JPN,1
31507,31751,Ingolf Wiegert,GDR,1
50315,50682,Yelena Dendeberova,EUN,1
66693,67212,Javier García,ESP,1
31505,31749,Siegfried Voigt,GDR,1
50316,50683,Tatyana Devyatova,URS,1
31504,31748,Wieland Schmidt,GDR,1
131266,134671,Andrea Fondelli,ITA,1
131265,134670,Alessandro Velotto,ITA,1
131264,134669,Alessandro Nora,ITA,1
54982,55384,Luo Jianming,CHN,1
53512,53900,Achille Tribouillet,FRA,1
31585,31831,Franz Bistricky,AUT,1
31584,31830,Franz Berghammer,AUT,1
31583,31829,Franz Bartl,AUT,1
131235,134636,Stefano Oppo,ITA,1
131238,134640,Ruggero Tita,ITA,1
116702,118783,Katrin Zeller,GER,1
131241,134643,Gabriele Rossetti,ITA,1
31574,31819,Natalia Rusnatschenko,AUT,1
31573,31818,Vesna Radović,AUT,1
131254,134659,Filippo Lanza,ITA,1
131263,134668,Simone Giannelli,ITA,1
31558,31803,Slavica Djukić,AUT,1
131255,134660,Luca Vettori,ITA,1
131256,134661,Massimo Colaci,ITA,1
50312,50679,Yuliya Bogdanova,URS,1
131257,134662,Matteo Piano,ITA,1
131258,134663,Oleg Antonov,ITA,1
131259,134664,Osmany Juantorena,ITA,1
131260,134665,Pasquale Sottile,ITA,1
131261,134666,Salvatore Rossini,ITA,1
131262,134667,Simone Buti,ITA,1
31686,31932,Sun Xiulan,CHN,1
31687,31933,Wang Linwei,CHN,1
31688,31934,Wang Mingxing,CHN,1
31802,32048,Willy Bandholz,GER,1
116791,118876,Ben Hebert,CAN,1
31841,32087,Artur Knautz,GER,1
31839,32085,Alfred Klingler,GER,1
131058,134444,Rupinder Pal Singh,IND,1
131059,134445,Surender Kumar,IND,1
31836,32082,Hans Keiter,GER,1
31835,32081,Heinrich Keimig,GER,1
116784,118868,Adam Enright,CAN,1
104304,105948,Hajnalka Király-Picot,FRA,1
31829,32075,Erich Herrmann,GER,1
31827,32073,Thomas Happe,FRG,1
31826,32072,Hannes Hansen,GER,1
66505,67022,Ahmed Salah,DJI,1
31823,32069,Jochen Fraatz,GER,1
116783,118867,Lars Berger,NOR,1
31822,32068,Fritz Fromm,GER,1
104299,105943,Nova Widianto,INA,1
31817,32063,Kurt Dossin,GER,1
31815,32061,Georg Dascher,GER,1
31811,32057,Willi Brinkmann,GER,1
31809,32055,Helmut Braselmann,GER,1
31806,32052,Helmut Berthold,GER,1
31804,32050,Markus Baur,GER,1
113593,115522,Nesta Carter,JAM,1
113592,115521,Chinedu Oriala,NGR,1
31844,32090,Stefan Kretzschmar,GER,1
31863,32109,Dirk Rauin,FRG,1
31876,32122,Uwe Schwenker,FRG,1
31874,32120,Christian Schwarzer,GER,1
116801,118886,Cori Bartel,CAN,1
31873,32119,Martin Schwalb,GER,1
31869,32115,Ulrich Roth,FRG,1
31868,32114,Michael Roth,FRG,1
116799,118884,Christoffer Svae,NOR,1
116797,118882,Cheryl Bernard,CAN,1
31865,32111,Siegfried Roch,FRG,1
31864,32110,Edgar Reinhardt,GER,1
31859,32105,Klaus-Dieter Petersen,GER,1
31845,32091,Karl Kreutzberg,GER,1
22282,22454,Sándor Gombos,HUN,1
31858,32104,Michael Paul,FRG,1
31857,32103,Günther Ortmann,GER,1
31854,32100,Rüdiger Neitzel,FRG,1
104314,105959,Anna Sivkova,RUS,1
31852,32098,Wilhelm Müller,GER,1
31851,32097,Arnulf Meffle,FRG,1
116796,118881,Carolyn Darbyshire-McRory,CAN,1
31847,32093,Heinz Körvers,GER,1
137984,143754,Neeraj Chopra,IND,1
31803,32049,Wilhelm Baumann,GER,1
104287,105931,Huang Sui,CHN,1
31690,31936,Wu Xingjiang,CHN,1
131087,134476,Saeid Mollaei,IRI,1
22290,22462,Ferenc Hegedűs,HUN,1
72151,72705,Vitaly Savin,KAZ,1
31724,31970,Zoran Mikulić,CRO,1
116739,118821,Nikolay Morilov,RUS,1
31721,31967,Nenad Kljaić,CRO,1
31720,31966,Božidar Jović,CRO,1
116737,118818,Nataliya Korostelyova,RUS,1
53501,53889,Henri Peslier,FRA,1
55006,55408,Zhou Peishun,CHN,1
116733,118814,Miriam Gössner,GER,1
31719,31965,Vladimir Jelčić,CRO,1
31718,31964,Bruno Gudelj,CRO,1
55004,55406,Zhang Xiangsen,CHN,1
31716,31962,Valner Franković,CRO,1
31715,31961,Patrik Ćavar,CRO,1
131143,134535,Gary O'Donovan,IRL,1
53502,53890,Auguste Pesloy,FRA,1
113641,115571,Robbie Renwick,GBR,1
31700,31946,Zhu Juefeng,CHN,1
53504,53892,Ernest Rogez,FRA,1
31698,31944,Zhang Weihong,CHN,1
55001,55403,Zeng Guoqiang,CHN,1
31697,31943,Zhang Peijun,CHN,1
72155,72709,Joyce Chepchumba,KEN,1
116742,118825,Øystein Pettersen,NOR,1
31729,31975,Vladimir Šujster,CRO,1
31754,32000,Gitte Madsen,DEN,1
104281,105925,Wei Yili,CHN,1
104279,105923,Gail Emms,GBR,1
22285,22457,József Gyuricza,HUN,1
104262,105906,Zhang Jiewen,CHN,1
55043,55445,Alberto Blanco,CUB,1
22287,22459,Ferenc Hammang,HUN,1
104254,105898,Zhou Mi,CHN,1
31757,32003,Anne Dorthe Tanderup,DEN,1
31756,32002,Gitte Sunesen,DEN,1
113605,115534,Regi Witherspoon,USA,1
31753,31999,Susanne Munk Lauritsen,DEN,1
116750,118833,Pirjo Muranen,FIN,1
116771,118854,Tim Tscharnke,GER,1
113620,115550,Rob Tobin,GBR,1
113621,115551,Michael Bingham,GBR,1
31749,31995,Anja Byrial Hansen,DEN,1
31748,31994,Marianne Florman,DEN,1
113622,115552,Martyn Rooney,GBR,1
31746,31992,Conny Hamann,DEN,1
31745,31991,Heidi Astrup,DEN,1
31743,31989,Anja Andersen,DEN,1
116753,118836,Robin Duvillard,FRA,1
114846,116824,Dmitry Ushakov,ROC,1
31503,31747,Dietmar Schmidt,GDR,1
31501,31745,Peter Rost,GDR,1
66891,67411,Mohamed Kedir,ETH,1
53527,53915,Tom Coe,GBR,1
31245,31488,Drago Ciotti,YUG,1
116634,118710,Shelley-Ann Brown,CAN,1
31241,31484,Edvard Antonijevič,YUG,1
66865,67385,Fita Bayissa,ETH,1
114863,116842,Liubou Chapkashyna,BLR,1
31236,31479,Rowland Wolfe,USA,1
31235,31478,Max Wolf,USA,1
99612,101048,Ambrosi Hoffmann,SUI,1
131503,134918,Lee Seung-Yun,KOR,1
22336,22508,István Osztrics,HUN,1
31231,31474,Ralph Wilson,USA,1
50410,50777,Davit Hambardzumyan,URS,1
31230,31473,Blaine Wilson,USA,1
103958,105596,Nelson Évora,POR,1
54927,55329,Stefan Topurov,BUL,1
50413,50780,Gennady Androsov,URS,1
54925,55327,Georgi Todorov,BUL,1
103951,105589,Godfrey Khotso Mokoena,RSA,1
50415,50782,Lev Balandin,URS,1
116629,118704,Richy Adjei,GER,1
22338,22510,Endre Palócz,HUN,1
103941,105579,Marian Oprea,ROU,1
54928,55330,Aleksandar Varbanov,BUL,1
66858,67378,Addis Abebe,ETH,1
31251,31494,Boris Gregorka,YUG,1
50396,50763,Yelena Vaytsekhovskaya,URS,1
22330,22502,Pál B. Nagy,HUN,1
131450,134864,Denis Ulanov,KAZ,1
131451,134865,Farkhad Kharki,KAZ,1
66821,67340,Aleksander Klumberg,EST,1
66823,67342,Jüri Lossman,EST,1
22331,22503,József Navarrete,HUN,1
131457,134871,Nurislam Sanayev,KAZ,1
131463,134877,Conseslus Kipruto,KEN,1
66830,67349,Erki Nool,EST,1
131465,134879,Ferguson Rotich,KEN,1
131469,134884,Paul Tanui,KEN,1
22333,22505,Rudolf Nébald,HUN,1
50397,50764,Svetlana Varganova,URS,1
66836,67356,Harald Tammer,EST,1
116642,118721,Aleksey Petukhov,RUS,1
31272,31515,Janez Porenta,YUG,1
66837,67357,Aleksander Tammert,EST,1
116641,118720,Aleksandr Panzhinsky,ROC,1
103984,105623,Yaroslav Rybakov,RUS,1
31266,31509,Anton Malej,YUG,1
66850,67370,Fatuma Roba,ETH,1
116638,118714,Thomas Florschütz,GER,1
31202,31445,Otto Steffen,USA,1
103934,105572,Leevan Sands,BAH,1
104000,105639,Matt Hemingway,USA,1
31193,31436,Edward Siegler,USA,1
50430,50797,Vladimir Dolgov,URS,1
103907,105545,Matej Tóth,SVK,1
31142,31385,Fred Meyer,USA,1
31139,31382,Robert Maysack,USA,1
31138,31381,George Mayer,USA,1
54916,55318,Krastyu Semerdzhiev,BUL,1
114682,116648,Bridgitte Hartley,RSA,1
31134,31377,Jair Lynch,USA,1
53539,53927,Arthur Hill,GBR,1
31128,31371,Bill Kuhlemeier,USA,1
31125,31368,Frank Kriz,USA,1
103886,105524,Shinji Takahira,JPN,1
54914,55316,Yanko Rusev,BUL,1
50435,50802,Aleksandr Fedorovsky,URS,1
31119,31362,Peter Kormann,USA,1
31111,31354,Philip Kassel,USA,1
31109,31352,Scott Johnson,USA,1
22351,22523,Imre Rajczy,HUN,1
22352,22524,Béla Rerrich,HUN,1
31101,31344,Max Hess,USA,1
113708,115639,Lu Zhiwu,CHN,1
31098,31341,Bill Hermann,USA,1
137957,143726,Lovlina Borgohain,IND,1
131564,134983,Kim Tae-Hun,KOR,1
114684,116651,Hannah Davis,AUS,1
31164,31407,Ernst Reckeweg,USA,1
114685,116652,Lyndsie Fogarty,AUS,1
66899,67419,Assefa Mezgebu,ETH,1
31188,31431,Philip Schuster,USA,1
31187,31430,Michael Schuler,USA,1
31183,31426,Julian Schmitz,USA,1
99617,101053,Antoine Dénériaz,FRA,1
50421,50788,Andrey Bogdanov,URS,1
